placement,group,comp,grp_count,grp_placement,mode
7,0,"Armorclad, Divinicorp, Elise, Garen, Illaoi, Jhin, Netgod, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
5,0,"Armorclad, Aurora, Bruiser, Controller, Divinicorp, EdgeRunner, Ekko, Jhin, Kobuko, Marksman, Mordekaiser, Neeko, Sejuani, Shyvana, StreetDemon, Techie, Thirsty, Virus, Zac",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
1,0,"Armorclad, Aurora, Bruiser, Cutter, Darius, Divinicorp, EdgeRunner, Elise, Gragas, Jhin, Kobuko, Marksman, MissFortune, Mob, Mordekaiser, Sejuani, Techie, Thirsty, Urgot",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
4,0,"Armorclad, Aurora, Divinicorp, EdgeRunner, Galio, Jhin, MissFortune, Sejuani, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
3,0,"Armorclad, Aurora, Divinicorp, EdgeRunner, Elise, Galio, Illaoi, Jhin, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
8,0,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
3,0,"Armorclad, Aurora, Divinicorp, Elise, Galio, Illaoi, Jhin, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
8,0,"Armorclad, Divinicorp, EdgeRunner, Jhin, Naafiri, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
5,0,"Armorclad, Divinicorp, EdgeRunner, Galio, Jhin, MissFortune, Sejuani, Shyvana, Techie, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
5,0,"Armorclad, Divinicorp, Elise, Galio, Illaoi, Jhin, Shyvana, Thirsty, Virus, Zac",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Aurora, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Bruiser, Cyberboss, Divinicorp, Elise, Gragas, Jhin, Kobuko, MissFortune, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
5,0,"Armorclad, Divinicorp, EdgeRunner, Elise, Galio, Jhin, MissFortune, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
6,0,"Armorclad, Aurora, Bruiser, Divinicorp, EdgeRunner, Jhin, Kobuko, Marksman, MissFortune, Mob, Mordekaiser, Sejuani, Thirsty, TwistedFate",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Bruiser, Divinicorp, EdgeRunner, Elise, Gragas, Jhin, MissFortune, Sejuani, Thirsty, Urgot",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
6,0,"Armorclad, Aurora, EdgeRunner, Elise, Garen, HotRod, Jhin, Marksman, MissFortune, Mordekaiser, Netgod, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
3,0,"Armorclad, Aurora, Divinicorp, EdgeRunner, Illaoi, Jhin, MissFortune, Sejuani, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
8,0,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Aurora, Bruiser, Divinicorp, Elise, Gragas, Kobuko, MissFortune, Mordekaiser, Sejuani, Shyvana, Techie, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Aurora, EdgeRunner, Elise, Jhin, MissFortune, Mordekaiser, Sejuani, Thirsty, Virus, Zac",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
3,0,"Armorclad, Aurora, Divinicorp, EdgeRunner, Elise, Illaoi, Jhin, Sejuani, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
2,0,"Armorclad, Divinicorp, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Mordekaiser, Sejuani, Shyvana, SummonLevel2, Techie, Thirsty, Xayah",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
4,0,"Armorclad, Bruiser, Cyberboss, Divinicorp, EdgeRunner, Elise, Illaoi, Jhin, Kobuko, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
3,0,"Armorclad, Aurora, Bruiser, Cyberboss, Divinicorp, EdgeRunner, Galio, Illaoi, Jhin, Kobuko, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,0,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
2,0,"Armorclad, Divinicorp, EdgeRunner, Elise, Galio, Jhin, Marksman, MissFortune, Sejuani, Thirsty, Xayah",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
8,0,"Armorclad, Divinicorp, Elise, Galio, Illaoi, MissFortune, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
1,0,"Armorclad, Aurora, Cyberboss, Divinicorp, Elise, Galio, Kobuko, Sejuani, Shyvana, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
6,0,"Armorclad, Aurora, Braum, Darius, EdgeRunner, Elise, Jhin, MissFortune, Mob, Sejuani, Thirsty, Virus, Zac",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
4,0,"Armorclad, Aurora, Divinicorp, Elise, Galio, MissFortune, Sejuani, Thirsty",31,5.13,"Armorclad, Divinicorp, Elise, Illaoi, Jhin, MissFortune, Shyvana, Thirsty"
7,1,,65,4.62,
4,1,,65,4.62,
2,1,,65,4.62,
4,1,,65,4.62,
4,1,,65,4.62,
6,1,,65,4.62,
5,1,,65,4.62,
3,1,,65,4.62,
7,1,,65,4.62,
2,1,,65,4.62,
2,1,Aurora,65,4.62,
4,1,,65,4.62,
1,1,,65,4.62,
8,1,,65,4.62,
8,1,,65,4.62,
7,1,,65,4.62,
8,1,,65,4.62,
5,1,,65,4.62,
2,1,Sejuani,65,4.62,
2,1,,65,4.62,
5,1,,65,4.62,
1,1,,65,4.62,
8,1,,65,4.62,
8,1,"Bruiser, Divinicorp, Graves, Immortal, Rhaast, Vanguard",65,4.62,
7,1,,65,4.62,
2,1,,65,4.62,
4,1,,65,4.62,
4,1,,65,4.62,
6,1,,65,4.62,
2,1,,65,4.62,
3,1,,65,4.62,
5,1,,65,4.62,
2,1,,65,4.62,
1,1,,65,4.62,
3,1,,65,4.62,
5,1,"BallisTek, Divinicorp, Draven, Leona, Rhaast, Skarner, Swift, TwistedFate, Vanguard",65,4.62,
8,1,,65,4.62,
6,1,,65,4.62,
5,1,,65,4.62,
5,1,"Armorclad, Cyberboss, Fiddlesticks, Mordekaiser, Shyvana, Techie, Veigar, Virus, Zac, Ziggs",65,4.62,
1,1,,65,4.62,
5,1,Ziggs,65,4.62,
6,1,,65,4.62,
3,1,,65,4.62,
8,1,"Darius, Techie, Veigar",65,4.62,
1,1,,65,4.62,
4,1,,65,4.62,
6,1,,65,4.62,
1,1,,65,4.62,
5,1,,65,4.62,
7,1,,65,4.62,
3,1,,65,4.62,
1,1,,65,4.62,
5,1,"Annie, Aphelios, Armorclad, Divinicorp, Graves, Immortal, Jarvan, Overlord, Renekton, Samira, Supercharge, Yuumi",65,4.62,
7,1,,65,4.62,
6,1,,65,4.62,
8,1,,65,4.62,
7,1,,65,4.62,
2,1,,65,4.62,
8,1,,65,4.62,
3,1,,65,4.62,
5,1,,65,4.62,
6,1,,65,4.62,
3,1,,65,4.62,
8,1,Fiddlesticks,65,4.62,
4,2,"AnimaSquad, Illaoi, Leona, Techie, Vanguard, Vayne, Viego, ViegoUniqueTrait, Xayah, Yuumi, Zac",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
5,2,"AnimaSquad, Aphelios, Aurora, Garen, Illaoi, Leona, Marksman, Netgod, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Illaoi, Jarvan, Leona, Strong, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Shyvana, Techie, Thirsty, Vanguard, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
8,2,"AnimaSquad, Divinicorp, Illaoi, Leona, Rhaast, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Garen, Illaoi, Leona, Netgod, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Leona, Sejuani, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Garen, Illaoi, Leona, Netgod, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Armorclad, Illaoi, Jarvan, Leona, Shyvana, Strong, Techie, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
3,2,"AnimaSquad, Illaoi, Jarvan, Leona, Strong, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Armorclad, Illaoi, Jhin, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Aurora, BallisTek, Braum, Divinicorp, Jarvan, Leona, Rhaast, Skarner, Vanguard, Vex",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
8,2,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Leona, Rhaast, Skarner, Thirsty, Urgot, Vanguard, Vex",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Leona, Sejuani, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Sejuani, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
1,2,"AnimaSquad, Aurora, Illaoi, Jhin, Kobuko, Leona, Marksman, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Armorclad, Illaoi, Leona, Sejuani, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Aurora, Illaoi, Leona, Mordekaiser, Techie, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Aurora, Jarvan, Leona, Strong, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Armorclad, Garen, Illaoi, Leona, Netgod, Shyvana, Techie, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
3,2,"AnimaSquad, Aurora, Divinicorp, Garen, Illaoi, Jhin, Leona, Marksman, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
5,2,"AnimaSquad, Annie, Controller, Illaoi, Leona, Marksman, Neeko, Samira, Supercharge, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
8,2,"AnimaSquad, Aurora, Controller, Illaoi, Leona, Neeko, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
3,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Sejuani, Thirsty, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Aurora, Braum, Controller, Illaoi, Leona, Vanguard, Vayne, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
5,2,"AnimaSquad, Aurora, Illaoi, Jhin, Kobuko, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
5,2,"AnimaSquad, Armorclad, Braum, Controller, Divinicorp, Illaoi, Immortal, Jarvan, Leona, Marksman, Rhaast, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
5,2,"BallisTek, Divinicorp, Jarvan, Leona, Rhaast, Skarner, Swift, Vanguard",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
2,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Sejuani, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
1,2,"AnimaSquad, Aurora, BallisTek, Cutter, Divinicorp, Jarvan, Leona, Rhaast, Skarner, Strong, Thirsty, Urgot, Vanguard, Vex",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Illaoi, Leona, Sejuani, Techie, Vanguard, Vayne, ViegoUniqueTrait, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
3,2,"AnimaSquad, Armorclad, Aurora, Garen, Illaoi, Jhin, Leona, Marksman, Netgod, Shyvana, Thirsty, Vanguard, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
2,2,"AnimaSquad, Armorclad, Aurora, Illaoi, Jhin, Leona, Marksman, Sejuani, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
8,2,"AnimaSquad, Armorclad, Divinicorp, Illaoi, Leona, Rhaast, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
4,2,"AnimaSquad, Aurora, Garen, Leona, Netgod, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
2,2,"AnimaSquad, Aurora, Garen, Illaoi, Leona, MissFortune, Netgod, Techie, Thirsty, Vanguard, Viego, ViegoUniqueTrait, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
5,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
7,2,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
6,2,"AnimaSquad, Aphelios, Armorclad, Illaoi, Leona, Marksman, Vanguard, Vayne, Xayah, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
2,2,"AnimaSquad, Armorclad, Aurora, Controller, Illaoi, Immortal, Jarvan, Leona, Neeko, Strong, Thirsty, Vanguard, Vayne, Yuumi",48,5.0,"AnimaSquad, Aurora, Illaoi, Jhin, Leona, Marksman, Thirsty, Vanguard, Vayne, Xayah, Yuumi"
1,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac, Ziggs",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
8,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
1,3,"Annie, Controller, Ekko, LeBlanc, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
8,3,"Annie, Controller, Naafiri, Neeko, Supercharge, Virus, Yuumi, Zac, Ziggs",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
1,3,"Annie, Armorclad, EdgeRunner, Naafiri, Samira, Sejuani, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
7,3,"Annie, Controller, Ekko, Naafiri, Neeko, Rengar, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
2,3,"Brand, Controller, Cutter, Ekko, Jinx, Neeko, Rengar, Samira, StreetDemon, Techie, Virus, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
1,3,"Annie, Controller, Ekko, Illaoi, Immortal, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Viego, ViegoUniqueTrait, Virus, Yuumi, Zac, Ziggs",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
8,3,"Annie, Controller, Ekko, LeBlanc, Naafiri, Neeko, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
2,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
4,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
4,3,"Annie, Armorclad, Controller, EdgeRunner, Ekko, Naafiri, Neeko, Samira, Sejuani, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
6,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac, Ziggs",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
2,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac, Ziggs",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
2,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
2,3,"Annie, Samira, Supercharge, Virus, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
6,3,"Annie, Controller, Ekko, Naafiri, Neeko, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
4,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
5,3,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac, Ziggs",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
7,3,"Annie, Armorclad, Controller, EdgeRunner, Naafiri, Neeko, Sejuani, Supercharge, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
8,3,"Annie, Controller, Ekko, Immortal, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Viego, ViegoUniqueTrait, Virus, Yuumi, Zac",69,4.62,"Annie, Controller, Ekko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Virus, Yuumi, Zac"
